vendorID,passengerCount,tripDistance,totalAmount,puYear,puMonth,month_num,day_of_month,day_of_week,hour_of_day
2,1,1.47,8.3,2015,4,4,8,2,8
2,1,1.07,6.8,2015,4,4,23,3,8
2,6,0.97,8.3,2015,4,4,15,2,16
2,1,1.67,10.3,2015,4,4,29,2,14
1,1,1.9,10.8,2015,4,4,11,5,21
2,1,1.53,9.3,2015,4,4,28,1,21
2,1,3.45,14.3,2015,4,4,5,6,10
2,1,3.92,34.75,2015,4,4,21,1,17
2,2,0.48,4.8,2015,4,4,14,1,10
1,2,9.8,28.8,2015,4,4,18,5,22
2,1,6.79,26.8,2015,4,4,17,4,20
2,2,3.4,18.96,2015,4,4,1,2,10
2,1,2.33,10.3,2015,4,4,14,1,2
2,1,1.15,7.3,2015,4,4,4,5,1
2,2,5.0,28.34,2015,4,4,24,4,21
2,1,2.03,13.8,2015,4,4,11,5,23
2,1,1.43,9.36,2015,4,4,9,3,8
2,1,3.18,17.76,2015,4,4,24,4,13
2,1,0.7,5.8,2015,4,4,13,0,2
1,1,0.6,6.8,2015,4,4,24,4,16
2,1,1.23,10.56,2015,4,4,14,1,18
2,1,1.94,11.3,2015,4,4,23,3,10
2,1,3.81,16.8,2015,4,4,21,1,15
2,1,1.66,8.8,2015,4,4,4,5,7
2,1,1.7,10.3,2015,4,4,2,3,22
2,1,1.51,9.3,2015,4,4,20,0,17
1,1,0.7,5.8,2015,4,4,1,2,20
2,3,12.37,47.34,2015,4,4,16,3,22
1,1,0.8,7.5,2015,4,4,23,3,11
2,1,16.44,55.8,2015,4,4,19,6,14
1,1,2.1,10.8,2015,4,4,22,2,20
2,1,2.37,10.8,2015,4,4,20,0,1
2,1,2.02,14.04,2015,4,4,3,4,23
2,1,3.48,23.81,2015,4,4,9,3,17
1,1,4.2,18.8,2015,4,4,3,4,10
2,1,1.06,10.55,2015,4,4,22,2,18
2,3,1.96,10.3,2015,4,4,5,6,15
1,1,1.4,8.8,2015,4,4,7,1,0
2,1,0.92,6.8,2015,4,4,8,2,11
2,1,4.33,20.8,2015,4,4,19,6,23
1,1,1.1,8.75,2015,4,4,26,6,15
1,1,2.7,11.8,2015,4,4,9,3,1
2,1,6.13,29.8,2015,4,4,22,2,16
2,1,1.0,7.8,2015,4,4,11,5,15
2,1,5.78,26.76,2015,4,4,20,0,1
2,1,1.3,8.76,2015,4,4,27,0,21
2,1,2.89,13.8,2015,4,4,10,4,19
2,1,1.5,11.0,2015,4,4,5,6,1
2,4,1.13,9.36,2015,4,4,16,3,23
2,1,4.19,18.5,2015,4,4,5,6,11
2,1,1.35,7.8,2015,4,4,25,5,19
2,1,2.29,12.8,2015,4,4,18,5,14
2,1,7.63,29.8,2015,4,4,9,3,15
2,1,1.05,9.12,2015,4,4,8,2,21
2,3,1.83,11.8,2015,4,4,6,0,18
2,5,3.06,14.76,2015,4,4,13,0,20
1,1,1.4,10.3,2015,4,4,28,1,18
2,1,1.79,11.8,2015,4,4,13,0,16
2,1,1.57,8.8,2015,4,4,22,2,0
2,1,6.73,23.3,2015,4,4,27,0,1
2,1,0.78,6.3,2015,4,4,22,2,0
1,1,14.7,49.3,2015,4,4,18,5,22
2,1,9.95,44.76,2015,4,4,22,2,18
2,1,2.37,13.56,2015,4,4,26,6,21
2,1,1.17,6.8,2015,4,4,6,0,22
2,1,1.3,8.3,2015,4,4,22,2,23
1,1,0.8,6.8,2015,4,4,13,0,16
2,1,1.58,11.62,2015,4,4,13,0,20
1,1,2.5,18.35,2015,4,4,4,5,21
2,1,11.3,41.62,2015,4,4,28,1,22
1,1,5.0,23.15,2015,4,4,25,5,11
2,1,5.91,27.8,2015,4,4,16,3,20
1,1,1.5,8.3,2015,4,4,3,4,0
2,1,0.85,7.55,2015,4,4,8,2,11
1,1,1.2,7.3,2015,4,4,15,2,23
2,1,0.72,6.3,2015,4,4,5,6,0
2,1,6.63,32.16,2015,4,4,12,6,20
2,1,0.85,6.96,2015,4,4,13,0,20
2,1,5.04,25.56,2015,4,4,24,4,21
2,1,2.05,13.3,2015,4,4,12,6,18
2,1,1.4,9.8,2015,4,4,11,5,23
2,1,2.37,13.3,2015,4,4,3,4,16
2,1,4.09,25.38,2015,4,4,14,1,21
1,1,1.2,8.3,2015,4,4,24,4,15
2,6,3.12,14.76,2015,4,4,24,4,13
2,1,5.32,21.3,2015,4,4,8,2,12
2,1,1.61,9.8,2015,4,4,11,5,18
2,1,1.13,10.0,2015,4,4,1,2,7
1,1,8.2,36.95,2015,4,4,21,1,9
2,1,3.81,17.3,2015,4,4,29,2,20
2,1,5.17,23.76,2015,4,4,8,2,18
2,1,1.17,7.3,2015,4,4,20,0,13
1,1,0.8,6.8,2015,4,4,10,4,2
2,1,8.19,35.8,2015,4,4,3,4,12
2,1,1.8,9.8,2015,4,4,13,0,11
2,1,0.94,9.36,2015,4,4,24,4,9
1,1,1.1,6.8,2015,4,4,18,5,5
2,1,0.47,6.3,2015,4,4,1,2,19
2,6,9.14,34.84,2015,4,4,11,5,12
2,1,1.07,9.96,2015,4,4,26,6,16
1,3,0.7,7.8,2015,4,4,16,3,18
2,1,4.41,29.3,2015,4,4,24,4,8
2,1,0.92,8.16,2015,4,4,1,2,23
2,1,6.91,25.8,2015,4,4,27,0,8
2,1,2.12,10.8,2015,4,4,25,5,21
2,1,1.24,10.56,2015,4,4,9,3,22
2,1,2.9,13.3,2015,4,4,25,5,18
1,2,2.7,11.8,2015,4,4,23,3,20
1,1,1.3,8.3,2015,4,4,10,4,22
1,1,0.8,6.3,2015,4,4,18,5,23
1,1,4.1,21.36,2015,4,4,23,3,19
2,1,1.51,8.8,2015,4,4,11,5,3
2,1,1.08,8.0,2015,4,4,21,1,13
2,1,0.72,6.96,2015,4,4,16,3,21
2,1,3.3,15.8,2015,4,4,22,2,11
2,6,4.42,26.38,2015,4,4,2,3,9
2,1,4.04,24.44,2015,4,4,22,2,19
2,1,4.0,19.56,2015,4,4,9,3,16
1,1,1.1,10.0,2015,4,4,16,3,23
1,1,1.1,7.3,2015,4,4,5,6,0
2,1,1.92,12.8,2015,4,4,21,1,8
2,1,2.61,14.76,2015,4,4,6,0,21
1,1,0.9,7.3,2015,4,4,26,6,18
1,1,2.6,13.3,2015,4,4,10,4,20
1,1,3.1,13.3,2015,4,4,9,3,23
1,1,2.9,13.3,2015,4,4,14,1,22
1,1,6.0,22.8,2015,4,4,8,2,0
2,1,1.4,8.3,2015,4,4,1,2,22
2,1,0.76,6.8,2015,4,4,24,4,17
2,1,2.98,10.0,2015,4,4,9,3,8
1,2,6.7,35.45,2015,4,4,25,5,15
2,1,0.96,6.8,2015,4,4,12,6,18
1,1,2.5,15.3,2015,4,4,25,5,23
2,1,0.55,6.3,2015,4,4,16,3,17
2,1,2.73,14.16,2015,4,4,7,1,21
1,1,1.7,8.8,2015,4,4,14,1,14
1,1,10.2,29.0,2015,4,4,2,3,0
1,1,0.9,7.3,2015,4,4,1,2,6
2,1,1.07,9.96,2015,4,4,22,2,19
2,1,4.49,19.8,2015,4,4,1,2,20
2,1,0.92,5.8,2015,4,4,5,6,19
2,1,2.07,11.3,2015,4,4,19,6,19
2,1,1.13,6.8,2015,4,4,6,0,9
2,1,1.38,8.3,2015,4,4,11,5,18
2,1,10.15,37.3,2015,4,4,22,2,19
2,3,5.94,20.8,2015,4,4,27,0,13
1,2,3.4,18.3,2015,4,4,11,5,21
2,1,0.67,5.8,2015,4,4,14,1,19
2,5,6.68,29.76,2015,4,4,5,6,2
2,1,2.82,12.3,2015,4,4,12,6,1
2,1,1.66,7.8,2015,4,4,22,2,8
2,1,26.29,115.09,2015,4,4,20,0,16
2,1,0.5,8.8,2015,4,4,13,0,9
2,1,2.88,13.3,2015,4,4,28,1,23
2,1,4.46,19.12,2015,4,4,15,2,9
2,1,1.12,7.3,2015,4,4,26,6,2
1,1,7.7,31.55,2015,4,4,27,0,22
2,1,1.16,15.8,2015,4,4,8,2,20
2,1,1.09,7.3,2015,4,4,18,5,20
2,1,1.19,6.8,2015,4,4,12,6,18
2,1,1.33,8.3,2015,4,4,21,1,8
2,1,2.61,18.96,2015,4,4,25,5,16
2,1,1.33,7.8,2015,4,4,12,6,14
2,1,3.65,23.76,2015,4,4,14,1,8
1,2,1.2,13.35,2015,4,4,18,5,19
2,2,2.32,18.36,2015,4,4,2,3,10
2,6,1.81,12.0,2015,4,4,3,4,19
1,1,19.1,58.34,2015,4,4,6,0,17
2,1,5.07,18.3,2015,4,4,25,5,16
2,1,4.65,23.8,2015,4,4,2,3,18
2,1,2.35,12.0,2015,4,4,29,2,8
1,1,2.7,13.55,2015,4,4,10,4,1
1,1,2.4,11.3,2015,4,4,24,4,23
1,1,3.0,19.1,2015,4,4,10,4,15
1,1,3.7,20.15,2015,4,4,18,5,12
2,1,3.5,13.8,2015,4,4,6,0,14
2,1,1.63,9.3,2015,4,4,22,2,8
2,1,1.51,7.8,2015,4,4,12,6,12
2,1,0.65,6.36,2015,4,4,9,3,12
2,1,1.32,8.8,2015,4,4,18,5,13
2,2,0.67,6.3,2015,4,4,3,4,21
2,6,1.36,8.3,2015,4,4,15,2,2
2,1,0.79,14.76,2015,4,4,25,5,23
2,1,1.57,8.3,2015,4,4,22,2,20
2,2,1.23,9.75,2015,4,4,12,6,14
2,1,0.85,8.16,2015,4,4,11,5,3
2,1,2.0,9.3,2015,4,4,1,2,17
2,1,17.13,92.3,2015,4,4,25,5,22
2,1,0.82,8.16,2015,4,4,29,2,0
2,1,2.01,10.3,2015,4,4,19,6,8
2,1,1.78,12.25,2015,4,4,6,0,14
1,1,2.0,12.35,2015,4,4,18,5,22
2,1,4.21,20.3,2015,4,4,9,3,20
2,1,6.7,25.3,2015,4,4,5,6,17
2,1,1.08,7.8,2015,4,4,26,6,18
2,1,0.71,7.54,2015,4,4,23,3,21
2,1,1.63,9.0,2015,4,4,29,2,19
2,1,1.27,10.8,2015,4,4,5,6,16
2,2,7.99,29.76,2015,4,4,7,1,21
2,1,2.25,11.3,2015,4,4,4,5,0
2,1,3.2,15.8,2015,4,4,7,1,15
2,3,3.92,20.16,2015,4,4,3,4,1
2,1,1.17,8.3,2015,4,4,11,5,18
1,2,3.4,14.8,2015,4,4,21,1,21
2,1,4.49,22.25,2015,4,4,2,3,20
1,1,2.5,10.8,2015,4,4,20,0,23
2,1,3.89,17.76,2015,4,4,14,1,19
2,1,3.82,24.8,2015,4,4,23,3,18
2,1,0.65,11.76,2015,4,4,25,5,17
2,3,0.68,6.3,2015,4,4,9,3,16
2,1,0.9,6.3,2015,4,4,7,1,9
2,2,2.01,10.0,2015,4,4,24,4,9
2,1,0.85,5.3,2015,4,4,27,0,8
2,1,1.5,12.3,2015,4,4,28,1,17
2,1,2.11,16.56,2015,4,4,24,4,19
2,1,1.42,9.36,2015,4,4,7,1,22
2,1,0.39,5.3,2015,4,4,22,2,20
1,1,4.5,20.15,2015,4,4,26,6,12
2,6,5.41,18.8,2015,4,4,26,6,10
2,1,1.01,7.3,2015,4,4,27,0,15
1,1,1.0,6.3,2015,4,4,3,4,15
2,1,2.13,10.3,2015,4,4,4,5,19
2,1,0.41,4.3,2015,4,4,27,0,13
2,2,0.79,6.3,2015,4,4,9,3,23
2,1,1.01,8.8,2015,4,4,14,1,18
2,2,2.36,10.3,2015,4,4,26,6,23
2,1,5.24,24.36,2015,4,4,26,6,20
2,1,14.18,48.3,2015,4,4,26,6,21
2,1,2.0,10.8,2015,4,4,25,5,18
1,2,1.7,9.3,2015,4,4,13,0,7
2,1,3.65,15.8,2015,4,4,25,5,16
1,1,9.5,44.84,2015,4,4,6,0,8
2,1,3.65,17.3,2015,4,4,28,1,13
2,1,2.8,15.1,2015,4,4,28,1,15
2,1,3.94,15.8,2015,4,4,13,0,22
2,1,2.17,11.8,2015,4,4,29,2,9
1,1,1.8,11.15,2015,4,4,24,4,2
1,1,2.5,15.35,2015,4,4,6,0,19
1,1,1.5,9.3,2015,4,4,22,2,17
1,1,1.3,10.55,2015,4,4,2,3,19
2,1,2.99,14.8,2015,4,4,14,1,10
2,2,5.58,33.59,2015,4,4,3,4,15
2,1,1.45,8.3,2015,4,4,13,0,11
2,5,5.46,23.8,2015,4,4,12,6,1
2,1,6.74,23.3,2015,4,4,13,0,12
2,1,7.54,23.8,2015,4,4,3,4,22
2,1,6.84,31.3,2015,4,4,1,2,21
1,1,2.1,11.75,2015,4,4,22,2,13
1,1,1.0,6.8,2015,4,4,28,1,21
2,1,3.56,14.3,2015,4,4,4,5,14
2,1,0.65,5.3,2015,4,4,6,0,20
1,2,3.4,14.8,2015,4,4,6,0,20
2,5,3.38,20.8,2015,4,4,25,5,21
1,1,1.9,10.55,2015,4,4,3,4,20
2,1,1.3,8.3,2015,4,4,7,1,20
2,1,1.36,9.3,2015,4,4,16,3,19
1,1,4.7,18.8,2015,4,4,3,4,2
2,2,2.37,12.96,2015,4,4,12,6,16
2,1,10.86,36.3,2015,4,4,24,4,12
2,1,0.41,5.3,2015,4,4,2,3,1
2,2,2.14,14.16,2015,4,4,23,3,18
2,1,6.53,25.0,2015,4,4,18,5,21
1,2,5.0,28.8,2015,4,4,29,2,11
2,2,2.04,12.96,2015,4,4,11,5,21
2,3,0.8,5.3,2015,4,4,1,2,12
2,1,7.82,23.3,2015,4,4,4,5,7
1,1,1.5,12.35,2015,4,4,24,4,8
2,1,2.71,10.3,2015,4,4,19,6,10
1,1,0.4,4.3,2015,4,4,16,3,8
2,5,2.12,13.3,2015,4,4,17,4,15
2,1,6.15,24.3,2015,4,4,16,3,16
2,1,0.74,6.62,2015,4,4,9,3,22
2,1,1.68,11.3,2015,4,4,2,3,18
2,1,0.99,7.3,2015,4,4,22,2,19
2,1,1.89,11.3,2015,4,4,26,6,0
2,2,6.22,25.3,2015,4,4,18,5,0
2,1,4.91,18.3,2015,4,4,10,4,22
2,1,8.3,20.0,2015,4,4,3,4,15
1,1,1.8,9.3,2015,4,4,21,1,15
1,1,1.3,8.3,2015,4,4,9,3,21
2,1,3.63,18.5,2015,4,4,14,1,23
1,1,7.3,29.75,2015,4,4,5,6,7
2,1,10.12,37.56,2015,4,4,12,6,23
2,1,2.63,16.56,2015,4,4,13,0,17
2,1,1.3,8.8,2015,4,4,10,4,22
2,1,4.71,16.8,2015,4,4,25,5,2
2,1,1.18,8.88,2015,4,4,13,0,9
2,1,1.02,6.3,2015,4,4,26,6,10
2,1,6.83,30.3,2015,4,4,8,2,8
2,1,1.95,8.3,2015,4,4,10,4,12
1,1,3.0,13.3,2015,4,4,24,4,22
1,1,1.2,10.35,2015,4,4,11,5,19
2,1,2.86,15.3,2015,4,4,23,3,16
2,1,0.9,8.76,2015,4,4,24,4,19
2,1,0.98,8.3,2015,4,4,3,4,1
2,6,1.21,9.36,2015,4,4,6,0,8
2,1,2.69,13.8,2015,4,4,23,3,12
2,1,5.88,23.3,2015,4,4,14,1,13
2,1,0.87,7.3,2015,4,4,17,4,23
2,1,8.04,38.81,2015,4,4,4,5,20
2,1,2.28,11.3,2015,4,4,16,3,22
2,2,6.0,80.03,2015,4,4,18,5,3
2,1,4.68,23.16,2015,4,4,10,4,9
2,1,3.54,17.3,2015,4,4,12,6,0
2,1,1.28,10.3,2015,4,4,25,5,11
2,1,1.47,10.3,2015,4,4,8,2,19
2,1,6.8,33.36,2015,4,4,18,5,14
1,1,1.1,7.3,2015,4,4,19,6,2
2,1,0.63,5.8,2015,4,4,19,6,1
2,1,0.85,7.3,2015,4,4,10,4,2
2,1,0.95,6.8,2015,4,4,2,3,13
2,1,4.81,17.3,2015,4,4,19,6,21
2,1,4.2,23.16,2015,4,4,25,5,23
2,1,6.8,24.8,2015,4,4,25,5,4
2,1,2.45,11.8,2015,4,4,8,2,14
1,1,1.3,10.0,2015,4,4,12,6,2
2,1,4.56,18.8,2015,4,4,22,2,22
2,5,4.01,29.18,2015,4,4,27,0,7
1,2,1.8,9.3,2015,4,4,4,5,17
1,2,0.8,6.3,2015,4,4,12,6,20
2,1,7.7,23.8,2015,4,4,4,5,7
2,1,1.21,7.3,2015,4,4,3,4,7
2,1,0.73,5.8,2015,4,4,3,4,23
2,1,2.23,13.8,2015,4,4,26,6,0
2,1,1.0,7.56,2015,4,4,5,6,22
1,1,0.9,6.3,2015,4,4,29,2,22
2,1,0.49,4.8,2015,4,4,25,5,11
2,6,5.32,23.3,2015,4,4,19,6,18
2,1,3.38,14.8,2015,4,4,7,1,22
2,1,1.59,8.8,2015,4,4,6,0,21
2,1,2.88,14.3,2015,4,4,9,3,22
2,1,8.54,44.59,2015,4,4,16,3,9
2,1,0.58,5.3,2015,4,4,15,2,23
2,1,2.08,10.3,2015,4,4,8,2,14
2,2,1.23,11.3,2015,4,4,1,2,15
2,1,2.68,10.3,2015,4,4,27,0,9
1,1,3.6,13.3,2015,4,4,20,0,0
2,1,1.11,7.3,2015,4,4,15,2,21
1,1,0.6,5.8,2015,4,4,26,6,16
2,1,1.99,10.8,2015,4,4,15,2,8
2,1,0.88,6.8,2015,4,4,21,1,13
2,1,11.25,35.8,2015,4,4,5,6,0
1,1,1.3,8.3,2015,4,4,10,4,11
2,1,2.05,12.3,2015,4,4,17,4,8
2,1,6.61,23.8,2015,4,4,24,4,18
2,1,1.82,13.56,2015,4,4,18,5,0
2,1,4.73,21.3,2015,4,4,3,4,17
2,1,3.84,17.3,2015,4,4,15,2,8
1,1,1.5,10.0,2015,4,4,6,0,16
2,1,4.89,21.8,2015,4,4,25,5,23
2,1,1.42,12.36,2015,4,4,15,2,18
2,1,4.68,21.96,2015,4,4,24,4,6
2,4,5.7,27.96,2015,4,4,13,0,20
2,1,3.81,14.3,2015,4,4,1,2,21
2,1,1.3,7.8,2015,4,4,8,2,17
2,1,1.82,13.5,2015,4,4,2,3,13
2,1,1.77,11.16,2015,4,4,17,4,20
2,1,2.47,10.8,2015,4,4,25,5,3
2,1,2.16,17.16,2015,4,4,9,3,17
2,1,2.06,9.8,2015,4,4,5,6,17
2,1,0.58,5.3,2015,4,4,16,3,11
2,5,2.9,12.8,2015,4,4,8,2,19
2,1,4.0,21.0,2015,4,4,4,5,12
2,1,1.29,8.16,2015,4,4,10,4,6
2,1,3.19,23.16,2015,4,4,17,4,23
2,6,8.91,55.8,2015,4,4,11,5,21
2,3,1.35,8.8,2015,4,4,2,3,11
2,1,1.33,7.8,2015,4,4,27,0,7
1,1,5.3,23.15,2015,4,4,12,6,9
1,1,1.6,10.55,2015,4,4,25,5,18
2,1,0.92,6.3,2015,4,4,18,5,2
2,1,2.88,12.3,2015,4,4,29,2,8
1,2,4.2,16.3,2015,4,4,10,4,19
2,1,1.92,8.8,2015,4,4,20,0,1
2,1,3.07,11.8,2015,4,4,12,6,8
1,1,2.5,13.55,2015,4,4,25,5,4
1,1,3.5,19.1,2015,4,4,6,0,20
2,1,4.1,18.96,2015,4,4,23,3,5
1,1,1.0,7.8,2015,4,4,27,0,16
2,1,1.12,6.8,2015,4,4,8,2,10
2,6,3.17,23.3,2015,4,4,7,1,9
2,1,2.41,11.76,2015,4,4,17,4,11
2,1,2.45,13.3,2015,4,4,12,6,2
2,1,2.06,11.3,2015,4,4,7,1,20
2,1,2.9,14.16,2015,4,4,8,2,12
2,1,0.6,5.8,2015,4,4,29,2,21
2,1,3.04,24.96,2015,4,4,22,2,8
2,1,1.87,12.25,2015,4,4,2,3,19
2,1,11.49,42.96,2015,4,4,26,6,1
2,1,1.97,13.8,2015,4,4,13,0,17
2,1,3.71,20.8,2015,4,4,26,6,13
2,1,1.9,11.3,2015,4,4,28,1,22
2,1,1.43,8.3,2015,4,4,21,1,22
1,1,0.7,7.85,2015,4,4,18,5,13
2,1,6.47,24.96,2015,4,4,2,3,22
2,1,5.08,21.3,2015,4,4,25,5,22
2,1,3.58,18.3,2015,4,4,23,3,19
1,2,4.7,24.35,2015,4,4,5,6,19
2,1,2.38,11.3,2015,4,4,7,1,7
2,1,0.86,7.3,2015,4,4,16,3,22
2,1,0.74,5.8,2015,4,4,3,4,5
2,1,1.54,8.3,2015,4,4,8,2,13
2,1,0.51,6.8,2015,4,4,11,5,22
2,1,3.18,18.3,2015,4,4,13,0,20
1,1,0.8,6.8,2015,4,4,1,2,18
2,1,2.21,11.8,2015,4,4,15,2,15
2,6,0.48,4.8,2015,4,4,27,0,10
2,1,0.39,4.8,2015,4,4,10,4,22
1,2,3.2,12.81,2015,4,4,11,5,3
2,1,3.91,16.8,2015,4,4,15,2,6
2,1,0.92,7.3,2015,4,4,22,2,14
2,1,1.07,7.8,2015,4,4,14,1,19
1,2,5.5,28.3,2015,4,4,25,5,22
2,1,0.57,5.3,2015,4,4,23,3,8
2,1,1.17,9.36,2015,4,4,19,6,4
2,5,0.39,4.8,2015,4,4,25,5,21
2,1,5.98,27.36,2015,4,4,7,1,23
2,1,1.38,9.36,2015,4,4,8,2,23
2,1,0.59,5.8,2015,4,4,10,4,15
2,2,0.45,5.8,2015,4,4,21,1,20
1,1,2.6,11.8,2015,4,4,3,4,12
2,2,0.32,5.3,2015,4,4,2,3,17
2,5,2.2,11.8,2015,4,4,18,5,23
1,1,5.0,19.8,2015,4,4,8,2,11
2,1,3.91,15.8,2015,4,4,26,6,12
1,1,6.2,19.8,2015,4,4,27,0,0
2,1,14.55,43.8,2015,4,4,22,2,22
1,3,3.7,15.3,2015,4,4,21,1,17
2,5,1.03,11.0,2015,4,4,23,3,18
2,1,15.25,71.16,2015,4,4,17,4,22
2,1,13.92,39.8,2015,4,4,14,1,9
1,1,1.1,8.15,2015,4,4,2,3,20
2,1,13.06,41.34,2015,4,4,14,1,6
2,2,1.69,12.36,2015,4,4,16,3,0
2,1,6.4,37.01,2015,4,4,15,2,17
2,3,3.2,15.8,2015,4,4,28,1,18
2,6,0.6,5.3,2015,4,4,6,0,9
2,1,2.12,10.3,2015,4,4,26,6,3
2,1,1.01,7.8,2015,4,4,14,1,12
2,1,1.31,7.8,2015,4,4,5,6,5
2,1,1.24,7.8,2015,4,4,19,6,20
2,1,5.61,20.3,2015,4,4,3,4,14
2,6,0.75,6.8,2015,4,4,11,5,19
1,1,3.7,18.3,2015,4,4,10,4,8
2,1,1.01,9.3,2015,4,4,24,4,14
2,1,1.18,8.76,2015,4,4,25,5,22
2,1,1.41,10.0,2015,4,4,24,4,15
2,1,2.91,14.8,2015,4,4,9,3,18
2,1,1.71,12.88,2015,4,4,3,4,23
2,1,0.92,6.3,2015,4,4,27,0,23
2,1,2.72,17.76,2015,4,4,17,4,22
2,1,0.94,7.3,2015,4,4,5,6,20
1,1,10.0,31.8,2015,4,4,10,4,0
2,1,2.26,15.36,2015,4,4,9,3,23
1,1,0.6,5.3,2015,4,4,23,3,20
1,2,1.0,5.8,2015,4,4,11,5,19
2,1,7.35,29.8,2015,4,4,18,5,8
1,1,2.8,12.35,2015,4,4,5,6,6
2,1,4.16,20.16,2015,4,4,4,5,23
2,1,2.82,18.5,2015,4,4,14,1,10
1,1,0.9,7.8,2015,4,4,12,6,20
2,2,1.93,12.8,2015,4,4,28,1,17
2,1,2.19,10.8,2015,4,4,4,5,3
2,1,0.61,6.8,2015,4,4,3,4,20
1,1,5.1,23.3,2015,4,4,2,3,23
2,1,1.7,9.3,2015,4,4,14,1,13
2,1,0.86,10.38,2015,4,4,27,0,17
2,1,2.05,13.3,2015,4,4,13,0,10
1,1,2.0,12.95,2015,4,4,10,4,3
1,1,0.7,4.8,2015,4,4,24,4,9
2,1,0.85,11.0,2015,4,4,10,4,15
2,1,2.36,12.3,2015,4,4,28,1,0
2,1,0.85,8.16,2015,4,4,6,0,23
2,1,1.23,7.8,2015,4,4,4,5,2
2,1,1.17,8.76,2015,4,4,10,4,8
1,1,6.5,28.3,2015,4,4,19,6,20
2,5,2.05,10.3,2015,4,4,8,2,12
1,1,3.2,15.8,2015,4,4,19,6,0
2,1,1.66,8.8,2015,4,4,27,0,15
1,1,0.8,8.8,2015,4,4,23,3,22
1,3,4.9,38.58,2015,4,4,26,6,17
2,3,1.68,11.76,2015,4,4,2,3,11
1,1,2.6,12.8,2015,4,4,4,5,18
2,1,2.44,23.81,2015,4,4,1,2,10
1,1,0.8,6.3,2015,4,4,7,1,16
1,2,1.0,8.3,2015,4,4,21,1,11
2,1,7.27,34.61,2015,4,4,15,2,13
2,1,5.28,20.8,2015,4,4,19,6,19
2,1,2.12,11.3,2015,4,4,8,2,10
2,1,1.49,9.96,2015,4,4,19,6,20
2,1,3.59,26.39,2015,4,4,25,5,18
2,2,0.54,5.3,2015,4,4,8,2,21
2,1,0.86,6.3,2015,4,4,27,0,14
2,1,5.42,24.96,2015,4,4,12,6,8
2,1,1.82,11.16,2015,4,4,11,5,9
2,1,8.48,36.36,2015,4,4,21,1,7
2,1,6.1,20.3,2015,4,4,25,5,9
1,3,1.3,10.8,2015,4,4,29,2,16
2,5,9.5,36.36,2015,4,4,3,4,20
2,1,3.25,17.3,2015,4,4,19,6,1
1,1,1.8,9.3,2015,4,4,9,3,0
2,1,1.11,7.3,2015,4,4,3,4,20
2,1,2.12,17.76,2015,4,4,8,2,14
2,1,1.41,11.8,2015,4,4,27,0,9
2,5,1.36,8.8,2015,4,4,27,0,18
2,1,2.93,16.0,2015,4,4,12,6,20
2,1,2.32,12.96,2015,4,4,25,5,13
2,1,0.92,6.3,2015,4,4,13,0,11
2,1,0.57,6.3,2015,4,4,23,3,18
2,1,0.95,8.16,2015,4,4,9,3,11
2,5,2.84,12.8,2015,4,4,3,4,22
2,1,0.86,7.56,2015,4,4,29,2,21
2,1,4.71,28.56,2015,4,4,2,3,11
2,5,2.82,16.56,2015,4,4,24,4,23
2,6,1.4,9.3,2015,4,4,24,4,13
1,1,2.5,15.35,2015,4,4,12,6,1
2,1,0.9,6.3,2015,4,4,5,6,0
2,1,0.8,8.84,2015,4,4,26,6,16
2,2,1.29,9.49,2015,4,4,4,5,21
2,1,2.19,14.3,2015,4,4,7,1,17
1,1,1.6,9.3,2015,4,4,18,5,4
1,1,1.2,6.8,2015,4,4,11,5,22
2,5,2.11,11.3,2015,4,4,16,3,14
1,1,1.4,9.35,2015,4,4,5,6,12
2,2,4.14,24.96,2015,4,4,10,4,20
2,1,0.9,5.8,2015,4,4,4,5,14
2,1,12.0,54.8,2015,4,4,24,4,17
1,1,3.3,14.3,2015,4,4,11,5,10
2,1,3.28,16.3,2015,4,4,1,2,13
1,1,1.4,10.55,2015,4,4,27,0,19
2,1,0.94,7.3,2015,4,4,24,4,19
2,1,2.56,10.8,2015,4,4,25,5,19
2,2,4.51,18.3,2015,4,4,23,3,18
2,1,1.35,10.14,2015,4,4,9,3,16
1,1,2.6,10.3,2015,4,4,7,1,13
2,1,1.29,7.8,2015,4,4,24,4,23
2,1,0.79,5.8,2015,4,4,28,1,6
2,1,6.39,25.8,2015,4,4,14,1,10
2,1,0.61,6.36,2015,4,4,25,5,22
2,1,1.58,11.16,2015,4,4,9,3,9
2,2,1.68,8.3,2015,4,4,22,2,1
2,1,9.72,33.96,2015,4,4,16,3,7
2,1,1.51,8.3,2015,4,4,2,3,11
2,1,1.22,10.8,2015,4,4,8,2,19
2,3,1.33,9.3,2015,4,4,5,6,19
2,6,1.07,8.8,2015,4,4,29,2,20
1,1,1.0,6.8,2015,4,4,10,4,23
2,1,0.93,7.3,2015,4,4,7,1,16
1,1,8.5,38.3,2015,4,4,17,4,16
2,1,0.5,5.8,2015,4,4,13,0,19
2,1,1.18,7.8,2015,4,4,15,2,5
2,3,1.42,10.56,2015,4,4,24,4,21
2,1,1.7,10.8,2015,4,4,8,2,14
2,1,5.03,21.96,2015,4,4,18,5,19
2,1,2.85,14.3,2015,4,4,27,0,18
1,1,9.4,42.95,2015,4,4,2,3,16
2,1,1.38,8.3,2015,4,4,12,6,9
